,review,rank,Actual Label,Predicted Label,tokenized,Raw Sentiment Score,Normalized Sentiment Score
79793,괜찮네욤~ 생각보단 좀 작아요,5,1,0,괜찮욤보단작아요,-1.5188874765914384,4.240556261704281
23317,재구매 그럭저럭 잘신을수있을것같아요 발크신분은 남자걸로쓰셔야할듯요,5,1,0,재구매그럭저럭신을수있을것발크신분남자쓰셔야할듯,-0.9740195979488397,4.5129902010255805
21789,젛아염해헤헤유 잘입을게유,5,1,0,젛염해헤헤유입을게유,0.5401307429745138,5.270065371487257
114718,파아다래ㅏ챁,5,1,0,파아다래ㅏ챁,0.0,5.0
56926,템퍼 매트리스에 잘 맞네요,5,1,0,템퍼매트리스맞네요,-0.8611648441761405,4.5694175779119295
128975,아주좋습니더굿굿굿짱,5,1,0,습더굿굿굿짱,0.0,5.0
153363,변기솔이 사진처럼 똑바로 서있지않고 좀 기울어서 거치되지만 변기솔을 벽에 붙여놓을수 있는것만으로 좋아요,4,1,0,변기솔이사진똑바로서있지기울어서거치되지만변기솔벽붙여놓을수있는것만으로좋아요,2.860248051505838,6.430124025752919
63723,넉넉하면서 핏도 나오네요,5,1,0,넉넉하면서핏나오네요,-1.1625519792074237,4.418724010396288
176575,맛납니다 김이 역시,5,1,0,맛납니다역시,0.3358033753653571,5.167901687682678
81122,한병당 양이 너무 적은 듯 해서 안타깝네요.,4,1,0,병당양적은안타깝네요,-1.5467858788680333,4.226607060565984
81245,곡선으로 되어있어 원하는 부위에 바르기는 좋으나 마스카라 처럼 바르면 굳고 마르기 전에 만지면 손에 묻어나요,4,1,0,곡선되어있어원하는부위바르기는좋으나마스카라바르면굳고마르기지면묻어나요,-1.3701432351002727,4.314928382449864
17821,비싼 만큼 질이 다른 흥국!!,5,1,0,비싼질흥국,-1.2529419635238401,4.37352901823808
8518,케이스도 커버력도 굿,5,1,0,케이스커버굿,-0.4596289800511953,4.770185509974402
51474,기분전환용 늘 착용하기엔 좀그렇고 한두번씩 기분전환용으로 착용하기는괜찮은것같아요 쉽게 끊어질듯 보이기도하구요,4,1,0,기분전환늘착용하기엔그렇고한두씩기분전환착용하기는괜찮은쉽게끊어질듯이기도하구요,-3.823359237903422,3.0883203810482893
102378,한달동안 사용했는데 고장도 없어요,5,1,0,달동사용고장,-0.19561947274175162,4.902190263629124
41920,아직 많이 써보지 않아서 보온 보냉 효과는 잘 모르겠지만 가격대비 괘안네요 근데 하나가 밑에가 찌그러져 왔네요 아이들이 스티커를 다 제거해 버려서 그냥 씁니다 ㅠㅠ,4,1,0,많이보지않아서보온보냉효과모르겠지만가격대비괘안네밑에가찌그러져스티커제거버려서,-4.938891267725874,2.530554366137063
165110,흘러내리는거 말고는 갠찬ㅇ요,5,1,0,흘러내리는거말고는갠찬ㅇ,0.6820775966592106,5.341038798329605
39471,배송 잘받았습니다?,5,1,0,배송,-0.7487450991655623,4.625627450417219
148676,재구매 이번에 슬라이스로 오배송되어왓네요? 처음 이라서 그냥 쓸께요 다음부턴 착오없으시길바랍니다,4,1,0,재구매슬라이스배송왓이라서쓸께요부턴착오없으시길바랍니다,1.3092343284380943,5.654617164219047
82677,나쁘지는 않습니다.,5,1,0,나쁘지는않습니다,-3.1395329559285203,3.43023352203574
101883,화면과 같아요~ 휴대폰 같이 무거운건 붙지만 갑자기 떨어지기도 하니 조심해얄듯해요,5,1,0,화면휴대폰무거운건붙지만갑자기떨어지기도하니조심해얄듯해,0.003053787984563419,5.001526893992282
102179,ㅏ헐아요량얏,5,1,0,ㅏ헐아요량얏,0.08539363568982529,5.042696817844913
159493,공기도 느끼는 듯. 지혼자 숫자 움직임,4,1,0,공기느끼는숫자움직임,-2.160779722642581,3.919610138678709
42248,그렇게 특별한점은 모르겠어요,4,1,0,특별한모르겠어요,-1.9092312102933393,4.045384394853331
54571,씽크대 배수구가 막혀 두통넣고 남은거네요 물이 아주 잘 내려가요,5,1,0,씽크대배수구가막혀두통넣고남은거네요물이내려가요,-1.1738303716132708,4.413084814193365
93469,찌스야 원체 좋은찌고 배송이 좀 느림,5,1,0,찌스원체좋은찌배송느림,1.2643504362950577,5.632175218147529
106,늘 쓰던것~~여름이라 그런지 지속력이 좀떨어지네요ㅜ,5,1,0,늘쓰던것여름그런지지속떨어지네요,-3.7031151325857445,3.1484424337071277
159662,"다른집보다,, 톱밥이 조금,,수분감이 없어지는 .. 남은 톱밥이 말랏네요,, 그리고 다른집 톱밥보다 똥을 덜싸요,, 이게 좋은건가 ?나쁜건가??",5,1,0,",,톱밥,,수분없어지는남은톱밥말랏네,,톱밥똥덜싸요,,좋은건가나쁜건가??",-2.035001134076391,3.9824994329618044
181811,진짜 잘 지워지네요. 오래 놔두기보다 3분 후에 거품 있을 때 씻어주는 게 효과 좋은 것 같아요!,5,1,0,지워지네요오래놔두기보다3분거품있을씻어주는효과좋은,3.6451420559421925,6.8225710279710965
108736,생각보다 두껍고 잘왔습니다!,5,1,0,두껍고왔습니다,0.5536512398547778,5.276825619927389
111233,사이즈가 생각보다 커서 그부분이 좀 아쉽내요 그리고 제품에 달려있는 스트랩부분도 탈착이 되었으면 하는 아쉬움이 남습니다.,4,1,0,사이즈커서아쉽내요제품달려있는스트랩탈착되었으면아쉬움남습니다,-3.0358529903816702,3.482073504809165
118619,조금 셋팅력이 부족하디만 냄새는 좋아욤 ㅎㅎ,4,1,0,셋팅력부족하디냄새좋아욤,-0.11130745497066352,4.944346272514668
45404,신생아 막 졸업하고 역류방지 및 등센서가 있는 아이라 조금 늦게 구매해서 잘 쓰고 있어요~,5,1,0,신생아막졸업역류방지센서늦게구매,1.309253215456218,5.654626607728109
94340,상담하시는분께서 친절하시구 제품도 가구랑 딱 이네요.,5,1,0,상담하시는께서친절하시구제품가구이네요,-0.4331308377356451,4.783434581132178
46888,바르면 코팅되어 좋은데 심한 염증에 바르기엔 매우 따가워요ㅠ 알보칠보다는 덜해요,5,1,0,바르면코팅좋은데심한염증바르매우따가워요알보칠보다는덜해요,1.2313345795536532,5.615667289776827
76512,배송 및 상품 탈없이 받았습니다,5,1,0,배송상품탈,-1.9953210811502142,4.002339459424893
173821,다른거랑 잘못왔는데 전화하니까 다음날 바로 보내주셔ㅛ어용,5,1,0,왔는데전화하니까날보내주셔ㅛ어용,-1.9160985260734589,4.041950736963271
192564,알맹이가 크네요 애기 피부용이라 말티즈인데 샀는데 알맹이가 대형견용 이네요 ㅋㅋㅋ잘못 설명 읽었나봐요ㅇㅎㅎ,5,1,0,알맹이크네요애기피부용이말티즈알맹이대형견용이네요ㅋㅋㅋ잘못설명읽었나봐요ㅇㅎㅎ,-4.343781328953339,2.8281093355233304
169316,귀엽네요 근데 펭귄이 조금 올라와요,4,1,0,귀엽네요펭귄올라와요,1.3420729024290172,5.671036451214508
199451,전자레인지 사용시 깨질수있습니다 너무 깡깡 언 내용물은 조금 녹여서 사용,5,1,0,전자레인지사용깨질수있습니다깡깡언내용물녹여서사용,1.220146501827621,5.6100732509138105
39720,털이 잘 안뜯기는부분이 많지만 제 스킬이 부족한거겟죠,4,1,0,털뜯기는많지만스킬부족한거겟죠,-0.2933751093764423,4.853312445311779
158204,시원한데..... 하드보다는 소프트가 종아리에 착 감기고 더 시원할것 같네요 ~,4,1,0,시원한데.....하드보다는소프트종아리착감기시원할것,1.7616978826862455,5.880848941343123
89939,사용을하고있는데 모기가 잡히는지 잘모르겠네요 나방은무지잡혀요,5,1,0,사용하고있는데모기잡히는지모르겠네요나방잡혀요,-3.8680580603791137,3.065970969810443
146098,주문한지 일주일도안되었는데 왔네요 집에잘어울려요,5,1,0,주문한지일주일안되었는데어울려요,0.06942766670051648,5.034713833350258
151845,"재구매 롱런빌더는 진짜 너무너무 꾸덕해서 잘 안쓰게되요ㅜㅜㅠ이 젤로 연장, 오버레이 다 하고 있어용 사실 오버레이가 조금 힘든 점도에용 ..",5,1,0,재구매롱런빌더는꾸덕쓰게되요ㅜㅜㅠ젤로연장오버레이있어용오버레이힘든점도,0.9919193010309632,5.4959596505154815
5552,생각보다 거울이 크고 선반도 큽니더!!,5,1,0,거울크고선반큽니,-0.08191894850434306,4.959040525747828
39919,곰팡이 제거에 적함해여,5,1,0,곰팡이제거적함해여,-2.3797610904347817,3.810119454782609
43791,요거 진짜 물건입니다~,5,1,0,물건,-0.8610873957680819,4.569456302115959
104617,목욕할때 바가지처럼 사용하고 몇개는 갖고놀고 그래요. 각각 바닥에 다른 모양으로 구멍이 나 있는데 한 두개 빼고는 물이 떨어지는게 거의 똑같고 의미가 없는 느낌. 그래도 색이나 사이즈가 딱 아기가 가지고 놀기 좋아요,4,1,0,목욕바가지사용몇개갖고놀고바닥모양구멍있는데빼고는물이떨어지는게똑같고의미없는사이즈놀기좋아요,1.3901460054120256,5.695073002706013
186968,가격대비 굿~~~~,5,1,0,가격대비굿~~~~,0.06923086121465805,5.034615430607329
37499,깔끔히잘받았습니더!,5,1,0,깔끔히잘받았습,0.5876462806452553,5.293823140322628
11750,아이보리 초록 이렇게 둘 샀는데 두개 끈이나 이런게 쪼꼼 다른것같드라구여 크게는 차이없음 아이보리가 좀더 널널함 초록색 근데 진짜 이쁘고 빈티지하네유.. 복고느낌,5,1,0,아이보리초록끈이런게쪼꼼다른것드크게차이없음아이보리좀더널널함초록색이쁘고빈티지하유복고,-3.034710387903154,3.482644806048423
105205,맛나요 8살 딸아이를 위해서 샀는데 빨간소스에 치즈가 들어간거라 맵다네요 ㅠ 성인인 제 입맛에는 넘 맛나요,5,1,0,맛8딸아이빨간소스치즈들어간거라맵다네요성인입맛맛,-0.6513997173949557,4.674300141302522
170613,사람이 너무 많았어요 싼가격에 좋긴 했어요,5,1,0,많았어요가격좋긴,-1.4920953317483236,4.253952334125838
33147,배송이 좀 느렸습니다.,5,1,0,배송느렸습니다,-2.6152233391561537,3.692388330421923
18025,태극모양인줄 알았는데 아니네요 그래서 불편해요 담엔 태극모양으로! 사용감은다른것들과 크게다르지않아요~,4,1,0,태극모양알았는데아니네요불편해요담태극모양용감크게다르지,-14.034527063216961,0.0
190244,길이가 약간 길지만 딱 보기 좋게 긴 정도 입니다,5,1,0,길이길보기좋게긴,0.7286157936108286,5.364307896805414
88012,신선해요 랜덤인데 기름기가 너무 많은 것도 있어요,4,1,0,신선해요랜덤기름기,-0.11662143058436242,4.941689284707818
45513,아이들과 같이 쓰려고 4개구매했어요~~가격대비 나뿌진않아요~~,4,1,0,쓰려고4개구매가격대비나뿌진않아,0.9447980043409222,5.472399002170461
29994,굿 미@ #ㅛㅜㅐ8ㅊ ㅣ;ㄷ로ㅓ니ㅏㅋㅁ트 ㅑ7묘2ㅡ;ㅣ3ㅡㅌ ㅁ;ㅣㅕ누이 ㅊㅁ표ㅑ&@$ㅊ ㅐㅣ묘ㅜ대ㅣㄱㅊ ㅌ뮈ㅑㅇ트 8ㅂ324ㄷㅂ234 ㅊㅈㅁㅅㄹㄴㄷ,5,1,0,굿미@#ㅛㅜㅐ8ㅊㅣ;ㄷㅓㅏㅋㅁ트ㅑ7묘ㅡ;ㅣㅡㅌㅁ;ㅣㅕ누ㅊㅁ표ㅑ&@$ㅊㅐㅣ묘ㅣㄱㅊㅌ뮈ㅑㅇ트8ㅂ324ㄷㅂ234ㅊㅈㅁㅅㄹㄴㄷ,0.27216736079395054,5.136083680396975
110408,파리를죽여버릴것이야,5,1,0,파리죽여버릴것이야,-0.8521712371250492,4.573914381437476
133317,"뒷겹을 떼어내는것이 너무힘들어요,, 그거외엔 만족합니다",4,1,0,"뒷겹떼어내는것이힘들어요,,그거외만족합니다",2.0262883794809854,6.013144189740492
6967,배송빠르고 기사님 친절하시고 좋아요 쿠션감 딱딱해서 처음에 실망.. 지금은 익숙해서 그냥 쏘쏘,4,1,0,배송빠르고기사님친절하시고좋아요쿠션딱딱해서실망익숙해서쏘쏘,2.343640691952742,6.171820345976371
151272,궁직ㄷㅇㆍㄱ닷,5,1,0,궁직ㄷㅇㆍㄱ닷,0.3500103294498963,5.175005164724948
2276,은박껍질 다 벗기면 안되는거 아시죠? 반만 열어야 한덩어리되는 참사를 막을 수 있어요.,5,1,0,은박껍질벗기면안되는거아시죠반열어야덩어리참사막,-7.354724386764598,1.322637806617701
76777,만족한상품이였습니다,5,1,0,만족한상품였습니다,-0.4909169983875905,4.754541500806205
131512,배송도 빠르고 제품도 괜찮은데 지퍼부분이 좀 약한게 아쉬워요ㅜ,4,1,0,배송빠르고제품괜찮은데지퍼약한게아쉬워요,-1.584400340335621,4.207799829832189
6949,제입에는 안맞네요.,4,1,0,제입맞네요,-1.2478757732672063,4.376062113366396
148394,폰즈는 이제품 따라올제품이 없는것같아요,5,1,0,폰즈제품따라올제품없는것,-1.9174630402251902,4.041268479887405
65905,생각보다 조립하기 힘드네요. 접이식이라는데 접이식하려면 신랑없이 혼자 힘드네요,4,1,0,조립힘드네요접이식이라는접이식하려면신랑힘드네요,-3.843796963855152,3.0781015180724243
61207,이거 심고 맛있는 채소 많이 키울게요 쁌쁌!!!,5,1,0,심고맛있는채소많이키울게요쁌쁌!!!,1.2014723198520159,5.600736159926008
165467,강사햅니다,5,1,0,강사햅니,-0.4819576077980079,4.759021196100996
28691,구매평이라람은,5,1,0,평이람,-1.3759435172326548,4.312028241383673
168348,잘 받았어요! 근데 핑크 색이 사진과 많이 다르네요 ㅠㅠ 잘못 온 건 아니겠죠? 일단 받아서 사용은 할게요!,4,1,0,받았어요핑크사진많이다르네요잘못온아니겠죠받아서사용할게요,-2.235723917449339,3.8821380412753306
8204,오염물 자국 제거 효과 확실해요,5,1,0,오염자국제거효과확실해요,-4.285892555912689,2.8570537220436556
47726,쿠션이 많이 죽지는 않아요. 엄청 딴딴할거란 예상과 달리 물렁해서 실망했었는데 꾸준히 써도 그 상태 그대로라 보존력은 있는거 같아요.,5,1,0,쿠션많이죽지딴딴할거란예상달리물렁해서실망했었는데꾸준히써도상태그대로보존력있는거,-2.1207219309793275,3.9396390345103365
60257,화면에서 보던 내용이랑 같아요~,5,1,0,화면보던내용,-0.08867730695823901,4.9556613465208805
157485,별다섯개 열자열자123,5,1,0,열자열자123,0.4689548186787563,5.234477409339378
188201,발볼이 넓은데 안아파소 좋아요 근데 뒤끈이 자꾸 벗겨지네요 ㅠㅠ,5,1,0,발볼넓은데아파소좋아요뒤끈자꾸벗겨지네요,3.3905082934050395,6.69525414670252
114284,아이들이 향기좋다고 난리네요. 저는 향은 별로..효과가 있는지는 써봐야알듯해요,4,1,0,향기좋다고난리향별로효과있는지는봐야알듯,-5.853441786606202,2.073279106696899
128847,기존에 사용중이던 조지루시가습기가 다 되어서 다시 사려고 이리저리 알아보아도 가열가습기중에는 이만한게 없는것 같아 어쩔수없이 다시 구매했어요~,4,1,0,기존사용이던조지루가습기되어서사려이리저리알아보아도가열가습기이만없는것같아어쩔수없이구매,0.40287448639746753,5.2014372431987335
30799,제가 막귀인데도 불구하고 발소리가 훨씬 더 선명하게 들리네요 저는 좀 막귀라서 엄청난 차이가있다고 생각하진않는데 예민하신 분들은 확실히 차이가 클것같네요~!,5,1,0,막귀불구발소리선명하게들리네요막귀엄청난차이가있다고하진않는데예민하신확실히차이클것~!,0.20458925565600544,5.102294627828003
78873,탄탄하고 좋아요. 다른 제품보다 사이즈가 살짝 큰거 같은데 헐거울 정도는 아닙니다.,5,1,0,탄탄하고좋아요제품사이즈큰거같은데헐거울아닙니다,4.197440302350159,7.09872015117508
116812,잘 받았습니다 베개커버 크기가 매우 아쉽네요 쓸 수 없는 크기예요 베개커버 크기 선택을 할 수 있었으면 좋겠네요,4,1,0,베개커버매우아쉽네요쓸없는베개커버선택있었으면좋겠네요,-0.03473706532068277,4.982631467339659
193398,"완전 얇은 홑겹이고, 색도 병원침대보같은 색? 약간 푸른기도는... 받아서 빨았더니 구김이 많이 가네요.. 원단은 정말 촘촘해서 먼지 진드기 차단은 잘되겠어요. 느낌은 너무부드러운건 아니지만 , 약간 바시락거리는 좋은느낌이네요.",4,1,0,얇은홑겹이고색도병원침대보푸른기도받아서빨았더니구김많이가네요원단촘촘해먼지진드기차단되겠어요부드러운건아니지만바시락거리좋은느낌이네요,3.317787707873425,6.658893853936712
163772,화면과 같고요 나무꽂이라 햄버거 만들어서 꽂아도 좋을것 같아서 샀어요,4,1,0,화면같고요나무꽂이라햄버거만들어서꽂아도좋을것같아서,2.164367984765288,6.082183992382644
62759,색상 제질이 맘에 쏙드네요,5,1,0,색상질맘쏙드네,-0.08381008221381234,4.958094958893094
32450,택배보낼때 신선동 유지를 위해 잘 사용중입니다,5,1,0,택배보낼신선동유지사용,-0.14009159594914544,4.929954202025427
91159,시간이 지나면 가죽이 반질반질해지는데 이제품으로 닦으면 새것처럼 보송보송해진다는 느낌이랄까요? 강추입니다.,5,1,0,지나면가죽반질반질해지는데제품닦으면새것처럼보송보송해진다는랄까요강추,1.4844510578733165,5.742225528936658
73114,괜찮은데... 우리아기 발이 150인데ㅠㅠ 키즈사이즈로 샀는데 쨍기는거 싫어하는 아기라 안신네요ㅠㅠ,4,1,0,괜찮은데발150키즈사이즈쨍기는거싫어하는신네요,-1.6797982130549873,4.1601008934725066
34677,평이 좋아 기대수준을 너무 높게 잡았지만 제값정도는 하는듯,4,1,0,평이수준높게잡았지만값하는듯,-5.245111679494461,2.3774441602527694
8258,신발땜에 양말샀는데 넘맘에들어욤ㅎㅎ,5,1,0,신발땜양말맘들어욤,-0.09212549978923046,4.953937250105385
4340,너무 좋은데 제 차 억스단자가 접촉불량이라 소리가 났다안났다 해서 슬퍼요 ㅠㅠ 다른사람들에게 추천하고싶어요!,5,1,0,좋은데억스단자접촉불량소리났다안났다슬퍼요다른사람추천하고싶어요,-6.098264060002742,1.950867969998629
8990,작고 괜찮은 것 같아요,4,1,0,작고괜찮은,-0.46378770307512296,4.768106148462438
158115,생각했던것보다 귓속에 사각지대가 많네요ㅎ 안보이는 부분도있고 모니터를보면서 확인한다지만 마음처럼 보이는부분을 긁기는 아직 어렵네요ㅎ,5,1,0,했던것보다귓속대가많네요보이는있고모니터보면서확인다지마음보이는긁기는어렵네요,-6.001994817619034,1.999002591190483
70997,오늘 착용하고 20분정도 걸었는데 뒷굽치가 1도 안아팠어요. ㅎ 신기하네요 걸을 때마다 전기오르듯 걷기 힘들었었는데.. 평발 아니고 족저근막염인데요. 효과가 있네요. 글고 요 제품 비슷한 사이트 몇 개 있던데 여기가 제일 저렴. 제품마감도 제법깔끔,5,1,0,오늘착용20분걸었는데뒷굽치가아팠어요신기하네요마다전기오르듯걷기힘들었었는데평발아니고족저근막염효과글제품비슷한사이트있던데제일저렴제품마감제법깔끔,-5.919770361288667,2.0401148193556664
97782,화장실을 떨어뜨려 깨져서 같은제품 재구매입니다!! 다시봐도 요아이가 젤 이뻐 재구매했어요~~,5,1,0,화장실떨어뜨려깨져서제품재구매봐도젤이뻐재구매,2.2624693435118184,6.131234671755909
72121,"역시 마감이 잘되어서 오래되고 깨진건 버리고, 이걸로 바꿔야 겠네요",5,1,0,역시마감되어서오래되고깨진건버리고바꿔야겠네요,-1.8110580054531658,4.094470997273417
337,그냥 대충 담아놓기만 해도 지저분한게 깔끔해지는 마법~ 라탄 너무 좋아요 엄청 견고합이다,5,1,0,대충담아놓기만지저분한게깔끔해지는마법탄좋아요견고합이다,3.800547286241364,6.900273643120682
184718,굿잡 ~~~ 아주 굿이였어요 ~,5,1,0,굿잡~~~굿였어요,0.12941498227320858,5.064707491136605
20624,얇아서 두장씩 쓰네요~,5,1,0,얇아서장씩쓰네요,-2.4570592455998543,3.7714703772000733
125726,너무이쁜데.. 스티커가 계속 떨어집니다.. 글고 후크 언제보내주시나요?^^ 후크 누락되어서 재요청했어요~,5,1,0,이쁜데스티커떨어집니다글후크언제보내주시나요?^^후크누락되어서요청,-6.15358480113964,1.9232075994301798
23689,그렇게 맛있지도 맛없지도 않았어요 걍 그냥저냥 먹을만해요,5,1,0,맛있지도맛없지도않았어요걍냥먹을만해,0.7478241043503204,5.37391205217516
92443,"잘 받았습니다~살짝 아쉬운건 몇 가지 구매 후 다 취소하고 연어만 시킨줄 알앗는디 이게 선택에서 빠졌는지 연어 따로 새우따로 배송이 되었더라구요 포장,배송비 아까워용",5,1,0,아쉬운건구매취소연어시킨줄알앗는디선택빠졌는지연어따로새우따로배송되었더라구요포장배송비아까워용,-2.8075275178553807,3.5962362410723103
7096,이것만 씁니다. 좋아서요.,5,1,0,좋아서요,0.45316140097335883,5.2265807004866796
120097,밝기가 좀 약한거 같아요^^;,4,1,0,밝기약한거^^;,-0.8082251634989448,4.595887418250528
122490,아주 좋습니다 크기도 크고 뜨겁지도 않고 근데 냄새가 조금 심합니다 지금 널어서 냄새 빼고 있는중입니다,5,1,0,좋습니다크고뜨겁지도냄새심합니다널어서냄새빼고,0.950022261912206,5.475011130956103
51046,무조ᄀᆞ58사세요후회노,4,1,0,무조ᄀᆞ58사세요후회노,-0.9229491500537739,4.538525424973113
50265,좀더 두꺼웠으면 좋을뻔했어용 ㅎㅎ,5,1,0,좀더두꺼웠으면좋을뻔했어용,0.7335621953743854,5.366781097687193
22448,펌제랑 중화제 둘다 1번이라고 써져 있어서 처음에 중화제 뿌리고 롯드를 말았지만...ㅎ 다시 풀고 펌제로 말았더니 펌은 잘 나오더라구요,5,1,0,펌제화제둘다이라고써져화제뿌리롯드말았지만풀펌제말았더니펌나오더라구요,-2.349638298131975,3.825180850934012
151934,짱!!!고마워용,5,1,0,짱!!!고마워용,0.24505918779393937,5.12252959389697
65909,어떤거 볼까 고민 많이 하다가 결국 이거 봤는데 후회없어요 짱 재밋음~,5,1,0,어떤거볼까고민많이하다가봤는데후회짱재밋음,0.45839821695461735,5.229199108477308
118255,"배송은 엄청 빠르네요 근데 돼지코가 이상한게와서 쓸수가 없네요 110v도 아니고, 어뎁터 연결선은 따로 사야겠네요 그거 말고는 만족합니다.",4,1,0,배송빠르네요돼지코이상한게쓸수가110v아니고어뎁터연결선따로사야겠네요그거말고는만족합니다,0.4216588059400325,5.210829402970016
138821,사이즈 중 생각보다커요ㅜㅠ 골드바탕에 실버는 넘이쁘네용,5,1,0,사이즈커요ㅜㅠ골드바탕실버이쁘,-2.0691825107374813,3.9654087446312594
124155,작아요 많이 2사이즈 크게 사야되요,5,1,0,작아요많이사이즈크게사야되,-4.578870453249945,2.7105647733750273
123494,타일사이에 남아요 많이남나요,4,1,0,타일사이남아많이남나요,-0.8314583097743562,4.584270845112822
10436,다들아시져ㅜ좋은겈ㅋ,5,1,0,들아시져좋은겈,0.0,5.0
166406,3년전에 구매했다가...다시 재구매.. 냄새도 많이 줄어들고 접착력도 더 좋아짐.,5,1,0,3년전에구매했다가재구매냄새많이줄어들고접착좋아짐,1.9627217972722293,5.981360898636114
115365,배송 빠르고 제품은 가벼우나 아랫추가 엉성하고 가벼워 아쉬움,4,1,0,배송빠르고제품가벼우나아랫추가엉성하고가벼워아쉬움,2.468280300262517,6.2341401501312586
5827,고정틀이 잘 빠지긴 하는데 고정틀은 수건 말아서 쓰면 될것 같아요,4,1,0,틀빠지긴틀수건말아서쓰면될것,0.4716952358638102,5.235847617931905
35670,사이즈가 아이들이 가지고 다니기에 따악~!,5,1,0,사이즈다니기에따악~!,0.6615319591906661,5.330765979595333
196281,넵~~알겠습니다^^,5,1,0,넵알겠습니다^^,-0.15657488418666593,4.921712557906667
122040,장갑이 생각보다 작아용ㅠ,5,1,0,장갑작아용,-0.465835812076033,4.767082093961983
26763,이렇게 작은줄 몰랐어요 ㅎㅎ,4,1,0,작은줄몰랐어요,-1.810944317046156,4.094527841476922
159384,지속력만 좋았다면...,5,1,0,지속좋았다면,-0.0200637745757061,4.989968112712147
74963,굿굿홓ㅎㅎ,5,1,0,굿굿홓,0.0,5.0
136231,이쁘긴 유니콘이 이쁜건..현실..ㅎㅎ,5,1,0,이쁘긴유니콘이쁜건현실,-0.41245164427583325,4.793774177862083
74093,저아야저아여저아여저아여저아여저아여저아여저아여저아여,4,1,0,,0.0,5.0
108438,재구매 했어요 듀벨 F15 간편 연수기 녹물염소제거기 잘쓰고 있어용~~~ 듀벨 F15 간편 연수기 녹물 염소제거기,4,1,0,재구매듀벨F15간편연수기녹물염소거기잘쓰고있어용~~~듀벨F15간편연수기녹물염소거기,4.878272756718581,7.439136378359291
147109,저번에 신던거랑 c12인데 신발뒤쪽 밴드가 덜 타이트해요. 그래서 딱 맞는 사이즈 시켜도 될듯해요.,5,1,0,저번신던거랑c12신발뒤쪽밴드덜타이트해맞는사이즈시켜도될듯,-6.944572586772562,1.527713706613719
120236,쫌더 포장에 신경써주시길.. 차라리 각통따로내용물따로 보내세요,5,1,0,쫌더포장신경써주시길각통따로내용물따로보내세요,-6.31503516827365,1.842482415863175
32467,출력물이 아주 깔끔나게 왔고요. 가격 생각하면 다소 지저분하더라도 이해될 것 같아요~,5,1,0,출력물이깔끔나게왔고요가격지저분하더라도이해될,-4.484641698903617,2.7576791505481917
188749,착용핏이나 그립감은 괜찮은데 전원 볼륨버튼 누를때 좀 뻑뻑해서 힘들어요ㅜ 진동모드 소리켬 스위치 부분은 구멍이 조금만 더 좁았더라면 좋을 것 같아요!,4,1,0,착용핏그립감은괜찮은데전원볼륨버튼누를뻑뻑힘들어요진동모드소리켬스위치구멍좁았더라면좋을,-14.213121948513184,0.0
145744,중국산이라는것을 확인하지 못한 내 불찰,4,1,0,중국산이라는확인불찰,-7.646322811362127,1.1768385943189363
23537,서너차례 구입했는데... 당 떨어질 때 고마운 녀석이지요.,5,1,0,서너차례구입당떨어질고마운녀석이지,1.0564375308890532,5.528218765444526
130106,심풀하다 가격도 적당하다,5,1,0,심풀하다가격적당하다,-0.5524169237135781,4.723791538143211
83132,블랙 네이비 둘다 빈티지하고 예버요,5,1,0,블랙네이비둘다빈티지하예버,0.2569332086750905,5.128466604337545
197155,상품상태는 최고입니다 배송은 조금 늦네요 느긋하게 기다리시면 될듯하네요,5,1,0,상품상태최고배송늦네요느긋하게기다리시면될듯,0.7057944623046748,5.352897231152338
124651,세수하고나면 뽀득해져요,5,1,0,세수하고나면뽀득해져요,0.9424688924501565,5.471234446225078
7726,가방 맬 때 어깨가 아파서 구매했는데 안아프고 가방도 더 안무겁게 느껴졌어요,5,1,0,가방맬어깨아파서구매아프고가방무겁게느껴졌어요,2.1428747442449216,6.07143737212246
102448,아기젖병에 기름같은거 튀기까봐 산건데 좋네요 원래잇던 몇처넌짜리 은박지는 바로버렷어요,5,1,0,젖병기름같은거튀기까봐산건데좋네요원래잇던처넌짜리은박지는바로버렷,1.6521758475405324,5.826087923770266
31884,쫀쫀하니 안 끊어지고 운동량도 생각보다 나와서 놀랐어요,5,1,0,쫀쫀하끊어지고운동량나와서놀랐어요,-0.21570263206590923,4.892148683967045
18496,마싯엇으면 조켓넹 ㅎ,5,1,0,마싯엇으조켓넹,0.0,5.0
60815,밤에만 바르려고 해여 낮에 바르니까 화장이좀뜨는것같아요,5,1,0,밤에만바르려고낮바르니까화장뜨는것,-1.5245145005099074,4.237742749745046
61195,부침개 4개나 나와서 푸짐해요,5,1,0,부침개4나와서푸짐해,-1.041976811906397,4.479011594046802
106511,별로 무겁지도 않고 잘 쓰고 있어용,5,1,0,별로무겁지도있어용,-6.769473710112555,1.6152631449437223
167435,생각보다 티가 많이 안나네요 ㅋㅋ,5,1,0,티많이안나,-0.6106125512379751,4.694693724381012
192040,음 좀 불편한 감이 없잖아 있는데 제가 요령이 없는 것일 수 도 있어서 불만은 안가지려고 합니다 일단 금액 대비 괜찮아요,5,1,0,음불편한없잖아있는데요령없는것일불만가지려고금액대비괜찮아요,1.2115872196422162,5.605793609821108
13799,배고파요오,5,1,0,배고파요,-0.0179012329178524,4.991049383541074
